circuit,pixel,scan,x_intercept
t9t10,1533,avg4,0.941236086609138
t9t10,1533,avg4,0.273144950781528
t9t10,1533,avg5,0.785528639247559
t9t10,1533,avg5,0.126173601679199
t9t10,1534,avg1,0.516480648971338
t9t10,1534,avg2,1.11505265994475
t9t10,1534,avg2,0.496516356053718
t9t10,1534,avg3,0.540212401757003
t9t10,1534,avg4,0.581514325740272
t9t10,1534,avg5,0.595182152666183
t9t10,1535,avg1,0.931411617026157
t9t10,1535,avg1,0.26737704918034
t9t10,1535,avg2,0.971217893288184
t9t10,1535,avg2,0.378655650370121
t9t10,1535,avg3,1.02600468365327
t9t10,1535,avg3,0.392833288080396
t9t10,1535,avg4,0.762631578947378
t9t10,1535,avg4,0.140319322524675
t9t10,1535,avg5,0.563062300541134
t9t10,1536,avg1,0.483118563704721
t9t10,1536,avg2,0.638436156071663
t9t10,1536,avg3,0.768983050847453
t9t10,1536,avg3,0.0983091256488819
t9t10,1536,avg4,0.595906375510481
t9t10,1536,avg5,0.987288135593218
t9t10,1536,avg5,0.309234378712318
t9t10,1537,avg1,1.10685805489635
t9t10,1537,avg1,0.487984257047572
t9t10,1537,avg2,0.638392024441231
t9t10,1537,avg2,0.055397233644868
t9t10,1537,avg3,0.547392700236571
t9t10,1537,avg4,0.54333622472808
t9t10,1537,avg5,0.659103152844438
t9t10,1538,avg1,0.59294289114041
t9t10,1538,avg2,0.961707317073206
t9t10,1538,avg2,0.299140376515112
t9t10,1538,avg3,0.815835061994278
t9t10,1538,avg3,0.141220846626453
t9t10,1538,avg4,0.73278195488723
t9t10,1538,avg4,0.0434408010184768
t9t10,1538,avg5,0.847313245682614
t9t10,1538,avg5,0.216963209280436
t9t10,1539,avg1,0.687284725624693
t9t10,1539,avg1,0.0417996734778967
t9t10,1539,avg2,0.551875018519098
t9t10,1539,avg3,0.618473399362841
t9t10,1539,avg4,1.00740690101827
t9t10,1539,avg4,0.384337260149607
t9t10,1539,avg5,1.08849116225173
t9t10,1539,avg5,0.446382305882366
t9t10,153,avg1,0.827354577642893
t9t10,153,avg1,0.187961783439505
t9t10,153,avg2,1.0635711989714
t9t10,153,avg2,0.440509555178693
t9t10,153,avg3,0.674084967320283
t9t10,153,avg3,0.0261243862854599
t9t10,153,avg4,0.636904456035552
t9t10,153,avg4,0.0426086956521488
t9t10,153,avg5,0.491420643073866
t9t10,1540,avg1,1.10278260869566
t9t10,1540,avg1,0.440460704607034
t9t10,1540,avg2,0.613897961169101
t9t10,1540,avg3,0.582202115846883
t9t10,1540,avg4,0.534960976785527
t9t10,1540,avg5,0.793980502408431
t9t10,1540,avg5,0.161111111111126
t9t10,1541,avg1,0.944604334213267
t9t10,1541,avg1,0.346929595311622
t9t10,1541,avg2,0.668289179297943
t9t10,1541,avg3,0.717887799932384
t9t10,1541,avg3,0.110656825189182
t9t10,1541,avg3,0.0668119361111792
t9t10,1541,avg4,0.949803056593083
t9t10,1541,avg4,0.317129477311767
t9t10,1541,avg5,0.878490722700406
t9t10,1541,avg5,0.250442917864234
t9t10,1542,avg1,0.57556702119237
t9t10,1542,avg2,1.06025388626287
t9t10,1542,avg2,0.422241674979574
t9t10,1542,avg3,0.584042929534377
t9t10,1542,avg4,0.68441441441442
t9t10,1542,avg5,0.990932404409904
t9t10,1542,avg5,0.348089834008732
t9t10,1543,avg1,0.568783031098036
t9t10,1543,avg2,1.00816638068753
t9t10,1543,avg2,0.379876543209889
t9t10,1543,avg3,0.994776096591778
t9t10,1543,avg3,0.383441476105133
t9t10,1543,avg4,0.972860570742995
t9t10,1543,avg4,0.369695863224337
t9t10,1543,avg5,0.515259277988037
t9t10,1544,avg1,0.523033198356046
t9t10,1544,avg2,0.723454768444157
t9t10,1544,avg2,0.121827268325205
t9t10,1544,avg3,0.902381405982112
t9t10,1544,avg3,0.251688618709892
t9t10,1544,avg4,0.788235294117641
t9t10,1544,avg4,0.162041374161646
t9t10,1544,avg5,0.733173205699615
t9t10,1544,avg5,0.0752245239152671
t9t10,1545,avg1,0.761678832116814
t9t10,1545,avg1,0.119075996863899
t9t10,1545,avg2,0.787193947730373
t9t10,1545,avg2,0.157612775357705
t9t10,1545,avg3,0.656684045184164
t9t10,1545,avg4,0.85253466149598
t9t10,1545,avg4,0.206666666666649
t9t10,1545,avg5,0.53949004049079
t9t10,1546,avg1,0.908652127648594
t9t10,1546,avg1,0.278898510180056
t9t10,1546,avg2,0.886905536712334
t9t10,1546,avg2,0.273842465079696
t9t10,1546,avg3,0.651204102768446
t9t10,1546,avg3,0.0334737598527113
t9t10,1546,avg4,1.01232714893618
t9t10,1546,avg4,0.417777766285099
t9t10,1546,avg5,0.848251782677437
t9t10,1546,avg5,0.240613496932525
t9t10,1547,avg1,0.678041925236926
t9t10,1547,avg1,0.037943925233634
t9t10,1547,avg2,1.04750004469312
t9t10,1547,avg2,0.406796549498296
t9t10,1547,avg3,0.607177548627874
t9t10,1547,avg4,0.995320054477389
t9t10,1547,avg4,0.341030598468507
t9t10,1547,avg5,0.594626371618631
t9t10,1548,avg1,0.947125748503026
t9t10,1548,avg1,0.325244889537856
t9t10,1548,avg2,0.557644863969955
t9t10,1548,avg3,0.613402098132781
t9t10,1548,avg4,0.68592612354783
t9t10,1548,avg5,0.701641438944051
t9t10,1548,avg5,0.0370018459146877
t9t10,1549,avg1,0.471582719679787
t9t10,1549,avg2,0.523423576793618
t9t10,1549,avg3,0.997239555555581
t9t10,1549,avg3,0.354915743653834
t9t10,1549,avg4,0.771999999999991
t9t10,1549,avg4,0.149426931470174
t9t10,1549,avg5,1.00863633558717
t9t10,1549,avg5,0.377471549978083
t9t10,154,avg1,0.710591076333117
t9t10,154,avg1,0.0628646006044846
t9t10,154,avg2,0.641128744610256
t9t10,154,avg3,0.735922580873449
t9t10,154,avg3,0.0961244487995998
t9t10,154,avg4,0.689696969696968
t9t10,154,avg4,0.0514143271338696
t9t10,154,avg5,0.891267330747979
t9t10,154,avg5,0.245574881812502
t9t10,1550,avg1,0.599718132891184
t9t10,1550,avg2,1.04275473156278
t9t10,1550,avg2,0.398566637043842
t9t10,1550,avg3,1.1091526012062
t9t10,1550,avg3,0.491183119819141
t9t10,1550,avg4,0.764773230905632
t9t10,1550,avg4,0.123953499302786
t9t10,1550,avg5,0.573312916195505
t9t10,1551,avg1,0.946590903341701
t9t10,1551,avg1,0.305004123865956
t9t10,1551,avg2,0.57497902428031
t9t10,1551,avg3,0.750854151343646
t9t10,1551,avg3,0.0915403099103571
t9t10,1551,avg4,0.851862647114757
t9t10,1551,avg4,0.206095854187623
t9t10,1551,avg5,0.602222222222252
t9t10,1552,avg1,0.704928849986999
t9t10,1552,avg1,0.0949294270362486
t9t10,1552,avg2,0.84230361667818
t9t10,1552,avg2,0.214707339426809
t9t10,1552,avg3,0.56449611504118
t9t10,1552,avg4,0.786683965314268
t9t10,1552,avg4,0.14591421015723
t9t10,1552,avg5,0.673812141881484
t9t10,1553,avg1,1.08264594811615
t9t10,1553,avg1,0.460509058808697
t9t10,1553,avg2,0.908374255952396
t9t10,1553,avg2,0.293312169097533
t9t10,1553,avg3,0.495331858200529
t9t10,1553,avg4,0.987486287835935
t9t10,1553,avg4,0.36773049645393
t9t10,1553,avg5,0.98348435814458
t9t10,1553,avg5,0.339237087441632
t9t10,1554,avg1,0.883201440830135
t9t10,1554,avg1,0.188137028362064
t9t10,1554,avg2,0.666158631594755
t9t10,1554,avg3,0.717687433513703
t9t10,1554,avg3,0.0979176463434612
t9t10,1554,avg4,0.66717749333182
t9t10,1554,avg4,0.0436154100913768
t9t10,1554,avg5,0.836670994373975
t9t10,1554,avg5,0.166374063289823
t9t10,1555,avg1,0.561238906265061
t9t10,1555,avg2,0.804905660377386
t9t10,1555,avg2,0.145873568051798
t9t10,1555,avg3,0.793893129770964
t9t10,1555,avg3,0.17518729590131
t9t10,1555,avg4,0.979718915139898
t9t10,1555,avg4,0.338119027913621
t9t10,1555,avg5,0.754670570561359
t9t10,1555,avg5,0.111111111111114
t9t10,1556,avg1,0.527731566678938
t9t10,1556,avg2,0.83354623584205
t9t10,1556,avg2,0.191459513106423
t9t10,1556,avg3,1.04171136608531
t9t10,1556,avg3,0.402214545132466
t9t10,1556,avg4,0.794545507437505
t9t10,1556,avg4,0.161924303807723
t9t10,1556,avg5,0.602492708826702
t9t10,1557,avg1,0.534660121784498
t9t10,1557,avg2,0.885798433837834
t9t10,1557,avg2,0.248994499914573
t9t10,1557,avg3,0.745907721391859
t9t10,1557,avg3,0.119161792646139
t9t10,1557,avg4,0.66492322279268
t9t10,1557,avg5,1.0374089236669
t9t10,1557,avg5,0.396607638430027
t9t10,1558,avg1,0.557746195574907
t9t10,1558,avg2,0.73782497580288
t9t10,1558,avg2,0.0877835405723033
t9t10,1558,avg3,0.904266496177314
t9t10,1558,avg3,0.294106944843719
t9t10,1558,avg4,0.631428571428614
t9t10,1558,avg5,0.518670978971301
t9t10,1559,avg1,1.02531239166959
t9t10,1559,avg1,0.399015389462704
t9t10,1559,avg2,0.495384554304508
t9t10,1559,avg3,0.825304274986394
t9t10,1559,avg3,0.195501457886337
t9t10,1559,avg4,0.829585069155144
t9t10,1559,avg4,0.146983658239719
t9t10,1559,avg5,0.941088435374127
t9t10,1559,avg5,0.298193437966574
t9t10,155,avg1,0.520307701121055
t9t10,155,avg2,0.85485203189333
t9t10,155,avg2,0.235609634266268
t9t10,155,avg3,0.990351743279177
t9t10,155,avg3,0.342126515645759
t9t10,155,avg4,0.84582671443323
t9t10,155,avg4,0.221195171507105
t9t10,155,avg5,1.09471076711506
t9t10,155,avg5,0.443933669003655
t9t10,1560,avg1,0.614640219790715
t9t10,1560,avg2,0.890175272221938
t9t10,1560,avg2,0.239227467811162
t9t10,1560,avg3,0.84813559322032
t9t10,1560,avg3,0.199717997592728
t9t10,1560,avg4,0.645072445373074
t9t10,1560,avg5,0.916623345221552
t9t10,1560,avg5,0.288277677137074
t9t10,1561,avg1,0.631394634653958
t9t10,1561,avg2,1.05844773895268
t9t10,1561,avg2,0.441028108485995
t9t10,1561,avg3,0.801833819295467
t9t10,1561,avg3,0.18247905301817
t9t10,1561,avg4,1.09100281431969
t9t10,1561,avg4,0.492591033096687
t9t10,1561,avg5,0.512155222007237
t9t10,1562,avg1,0.974587787310213
t9t10,1562,avg1,0.331657593173304
t9t10,1562,avg2,1.05874903147827
t9t10,1562,avg2,0.432761578458496
t9t10,1562,avg3,0.729137125683479
t9t10,1562,avg3,0.128755411458229
t9t10,1562,avg4,0.741350201855198
t9t10,1562,avg4,0.0968816967511259
t9t10,1562,avg5,0.623129596595021
t9t10,1563,avg1,1.08779542632121
t9t10,1563,avg1,0.44220622583498
t9t10,1563,avg2,1.04494209511884
t9t10,1563,avg2,0.39948148469216
t9t10,1563,avg3,0.994919398410559
t9t10,1563,avg3,0.342015680596404
t9t10,1563,avg4,1.07435129451011
t9t10,1563,avg4,0.440176320252419
t9t10,1563,avg5,0.704018661775279
t9t10,1563,avg5,0.0735779908584107
t9t10,1564,avg1,0.572249566958362
t9t10,1564,avg2,0.740005461448732
t9t10,1564,avg2,0.112289206173784
t9t10,1564,avg3,0.571075268817197
t9t10,1564,avg4,0.57836374919998
t9t10,1564,avg5,0.690693983491144
t9t10,1564,avg5,0.0474365766335438
t9t10,1565,avg1,0.61130808144452
t9t10,1565,avg2,1.09890091237003
t9t10,1565,avg2,0.48562343068221
t9t10,1565,avg3,0.983738779996344
t9t10,1565,avg3,0.341578947368419
t9t10,1565,avg4,0.996908236458097
t9t10,1565,avg4,0.369331169162905
t9t10,1565,avg5,0.73547665474382
t9t10,1565,avg5,0.0993866911990153
t9t10,1566,avg1,1.03080414874245
t9t10,1566,avg1,0.394553198906294
t9t10,1566,avg2,0.828658383479819
t9t10,1566,avg2,0.180491711547887
t9t10,1566,avg3,0.51819592278548
t9t10,1566,avg4,0.95957660155517
t9t10,1566,avg4,0.316582131382859
t9t10,1566,avg5,0.930191082802565
t9t10,1566,avg5,0.272994146443722
t9t10,1567,avg1,0.695194805194831
t9t10,1567,avg1,0.0416161616161617
t9t10,1567,avg2,1.09531434341289
t9t10,1567,avg2,0.463440524583774
t9t10,1567,avg3,0.7354075874957
t9t10,1567,avg3,0.115861182927006
t9t10,1567,avg4,0.957384615384626
t9t10,1567,avg4,0.275137450753533
t9t10,1567,avg5,0.5218564241558
t9t10,1568,avg1,1.07648570380525
t9t10,1568,avg1,0.44115522798424
t9t10,1568,avg1,0.093855347366798
t9t10,1568,avg2,0.944554013941683
t9t10,1568,avg2,0.28969232154185
t9t10,1568,avg3,1.0985967353545
t9t10,1568,avg3,0.46069767441864
t9t10,1568,avg4,0.633707487934402
t9t10,1568,avg5,0.603984400000002
t9t10,1569,avg1,0.617534220954582
t9t10,1569,avg2,0.921277646300325
t9t10,1569,avg2,0.320778716871217
t9t10,1569,avg3,0.623580128970644
t9t10,1569,avg4,1.0054189102857
t9t10,1569,avg4,0.371176470588267
t9t10,1569,avg5,0.745780234618934
t9t10,1569,avg5,0.102723385713119
t9t10,156,avg1,1.05983764262203
t9t10,156,avg1,0.457082631526816
t9t10,156,avg2,0.842912526400852
t9t10,156,avg2,0.192204674077431
t9t10,156,avg3,0.866043830539155
t9t10,156,avg3,0.238363204844916
t9t10,156,avg4,0.626937699458864
t9t10,156,avg5,0.928840406655581
t9t10,156,avg5,0.29678441393969
t9t10,1570,avg1,0.897105444800872
t9t10,1570,avg1,0.23203980099504
t9t10,1570,avg2,0.893075921568624
t9t10,1570,avg2,0.254352017025013
t9t10,1570,avg3,0.677641754546841
t9t10,1570,avg3,0.0500864315250453
t9t10,1570,avg4,0.952861066605635
t9t10,1570,avg4,0.320838323353314
t9t10,1570,avg5,0.79899018056949
t9t10,1570,avg5,0.185046159467817
t9t10,1571,avg1,0.824990243658362
t9t10,1571,avg1,0.192844437702064
t9t10,1571,avg2,0.909579353225183
t9t10,1571,avg2,0.283867894437577
t9t10,1571,avg3,0.638398345200272
t9t10,1571,avg4,0.667982671145154
t9t10,1571,avg5,0.845280500168968
t9t10,1571,avg5,0.225647275265686
t9t10,1572,avg1,1.01814627726131
t9t10,1572,avg1,0.425761419613792
t9t10,1572,avg2,0.788200647892694
t9t10,1572,avg2,0.186357533699578
t9t10,1572,avg3,0.555047982551798
t9t10,1572,avg4,0.865981644590846
t9t10,1572,avg4,0.238142230809245
t9t10,1572,avg5,0.994480755156587
t9t10,1572,avg5,0.367718380746254
t9t10,1573,avg1,0.839512195121955
t9t10,1573,avg1,0.222041462095149
t9t10,1573,avg2,0.67885810206306
t9t10,1573,avg2,0.058588382973852
t9t10,1573,avg3,0.737791483809758
t9t10,1573,avg3,0.12115473441105
t9t10,1573,avg4,1.10669441891201
t9t10,1573,avg4,0.466751277830753
t9t10,1573,avg5,0.640855694000777
t9t10,1573,avg5,0.0229906542056142
t9t10,1574,avg1,0.51106768018721
t9t10,1574,avg2,0.894996103039631
t9t10,1574,avg2,0.245220242010419
t9t10,1574,avg3,0.491330565756584
t9t10,1574,avg4,0.632064035902602
t9t10,1574,avg5,0.5027526976437
t9t10,1575,avg1,0.599650706072481
t9t10,1575,avg2,0.935545757017792
t9t10,1575,avg2,0.340395199136339
t9t10,1575,avg3,0.890908430232571
t9t10,1575,avg3,0.246256099697177
t9t10,1575,avg4,0.891447974284006
t9t10,1575,avg4,0.257162886229679
t9t10,1575,avg5,1.04687040340499
t9t10,1575,avg5,0.402257489220517
t9t10,1576,avg1,0.695241096446694
t9t10,1576,avg1,0.0668159457437127
t9t10,1576,avg2,0.63118256499186
t9t10,1576,avg3,0.737721185115333
t9t10,1576,avg3,0.096515436615789
t9t10,1576,avg4,0.600155039853661
t9t10,1576,avg5,0.973106796116497
t9t10,1576,avg5,0.371629593416458
t9t10,1577,avg1,0.69633527122113
t9t10,1577,avg1,0.0741919932927999
t9t10,1577,avg2,0.618523869858706
t9t10,1577,avg3,0.990967741935492
t9t10,1577,avg3,0.359384120191805
t9t10,1577,avg4,0.553878750266676
t9t10,1577,avg5,0.796657977407932
t9t10,1577,avg5,0.132975459765447
t9t10,1578,avg1,1.03068147831661
t9t10,1578,avg1,0.406790483864569
t9t10,1578,avg2,0.527917551892955
t9t10,1578,avg3,1.1068401714069
t9t10,1578,avg3,0.486363636363649
t9t10,1578,avg4,0.657590481351946
t9t10,1578,avg4,0.0640918990419834
t9t10,1578,avg5,0.793924904984493
t9t10,1578,avg5,0.148384006572229
t9t10,1579,avg1,0.840940640368984
t9t10,1579,avg1,0.206010911489017
t9t10,1579,avg2,0.957964129226752
t9t10,1579,avg2,0.331679263337463
t9t10,1579,avg3,1.04622220747331
t9t10,1579,avg3,0.422154870546166
t9t10,1579,avg4,1.04653056959629
t9t10,1579,avg4,0.414134169494218
t9t10,1579,avg5,0.827624309392263
t9t10,1579,avg5,0.179409023511994
t9t10,157,avg1,0.539455933056757
t9t10,157,avg2,0.954714534911176
t9t10,157,avg2,0.347312815184353
t9t10,157,avg3,0.561370755490373
t9t10,157,avg4,0.584382051200095
t9t10,157,avg5,0.645611404496861
t9t10,1580,avg1,0.842242429257396
t9t10,1580,avg1,0.225564059972413
t9t10,1580,avg2,0.751658131146996
t9t10,1580,avg2,0.0879271547991891
t9t10,1580,avg3,1.01091214631006
t9t10,1580,avg3,0.39701168431435
t9t10,1580,avg4,0.957842578762722
t9t10,1580,avg4,0.338476338482394
t9t10,1580,avg5,0.939142491444926
t9t10,1580,avg5,0.297257142857148
t9t10,1581,avg1,0.554543523810906
t9t10,1581,avg2,0.956258907434972
t9t10,1581,avg2,0.291158372718002
t9t10,1581,avg3,1.0140686223875
t9t10,1581,avg3,0.36049261472013
t9t10,1581,avg4,0.555431530728072
t9t10,1581,avg5,0.640847673137245
t9t10,1581,avg5,0.021437042887186
t9t10,1582,avg1,0.635254529404364
t9t10,1582,avg2,0.542902096247587
t9t10,1582,avg3,0.696152179454515
t9t10,1582,avg3,0.0639527711425956
t9t10,1582,avg4,0.892042651388579
t9t10,1582,avg4,0.218447828123004
t9t10,1582,avg5,1.04879120879122
t9t10,1582,avg5,0.441277449189471
t9t10,1583,avg1,0.853595505617989
t9t10,1583,avg1,0.214814814814815
t9t10,1583,avg2,0.521630785467636
t9t10,1583,avg3,0.676327506562757
t9t10,1583,avg3,0.0465122767857338
t9t10,1583,avg4,0.618364844707884
t9t10,1583,avg5,0.593253012048194
t9t10,1584,avg1,0.787130065434496
t9t10,1584,avg1,0.145630524952594
t9t10,1584,avg2,0.807603819494176
t9t10,1584,avg2,0.174379610184474
t9t10,1584,avg3,0.842355649175261
t9t10,1584,avg3,0.193340259463497
t9t10,1584,avg4,0.737922077922093
t9t10,1584,avg4,0.0815119003157747
t9t10,1584,avg5,0.669078691988318
t9t10,1585,avg1,0.711786110312545
t9t10,1585,avg1,0.0567455621302031
t9t10,1585,avg2,0.716305677093231
t9t10,1585,avg2,0.0530476190476463
t9t10,1585,avg3,0.637009647360969
t9t10,1585,avg4,0.543353147284762
t9t10,1585,avg5,0.495320054477361
t9t10,1586,avg1,0.857761507782243
t9t10,1586,avg1,0.246252623868969
t9t10,1586,avg2,1.03956914088803
t9t10,1586,avg2,0.375634649337002
t9t10,1586,avg3,0.732024882367
t9t10,1586,avg3,0.0822424091973915
t9t10,1586,avg4,0.710566037735873
t9t10,1586,avg4,0.0956164575717082
t9t10,1586,avg5,0.734987249304908
t9t10,1586,avg5,0.112257155114321
t9t10,1587,avg1,0.861343296542998
t9t10,1587,avg1,0.243914353935878
t9t10,1587,avg2,0.816033754447176
t9t10,1587,avg2,0.166064759308938
t9t10,1587,avg3,0.677999999999997
t9t10,1587,avg3,0.0364948453608349
t9t10,1587,avg4,0.961479738261971
t9t10,1587,avg4,0.313016878552503
t9t10,1587,avg5,0.605672430396368
t9t10,1588,avg1,0.645818181818186
t9t10,1588,avg1,0.0468230509954992
t9t10,1588,avg2,0.644465083050562
t9t10,1588,avg3,1.01744896178678
t9t10,1588,avg3,0.405783132530132
t9t10,1588,avg4,0.599878720361374
t9t10,1588,avg5,1.01038961038964
t9t10,1588,avg5,0.37579007503939
t9t10,1589,avg1,0.691551518160537
t9t10,1589,avg1,0.0804950495049468
t9t10,1589,avg2,0.956678242286642
t9t10,1589,avg2,0.357634170547328
t9t10,1589,avg3,0.563364435672014
t9t10,1589,avg4,0.603492473719143
t9t10,1589,avg5,0.780297706700708
t9t10,1589,avg5,0.0742952558898935
t9t10,158,avg1,0.99110630483122
t9t10,158,avg1,0.342949330501995
t9t10,158,avg2,0.84078914141412
t9t10,158,avg2,0.177451036634011
t9t10,158,avg3,0.840981595092018
t9t10,158,avg3,0.176725957390317
t9t10,158,avg4,0.588851242956707
t9t10,158,avg5,1.00773156667893
t9t10,158,avg5,0.372816266756814
t9t10,1590,avg1,0.884206361608733
t9t10,1590,avg1,0.251510181166623
t9t10,1590,avg2,0.59440164093175
t9t10,1590,avg3,0.568116446946647
t9t10,1590,avg4,0.879067279211739
t9t10,1590,avg4,0.232037557178415
t9t10,1590,avg5,0.56203546238541
t9t10,1591,avg1,0.511532479995481
t9t10,1591,avg2,0.627026501621941
t9t10,1591,avg3,0.567186823079282
t9t10,1591,avg4,1.1098734177215
t9t10,1591,avg4,0.452795698924746
t9t10,1591,avg5,0.708025102520679
t9t10,1591,avg5,0.0647977152327712
t9t10,1592,avg1,1.0384870262501
t9t10,1592,avg1,0.393134697971874
t9t10,1592,avg2,0.71825014309772
t9t10,1592,avg2,0.0946976043776715
t9t10,1592,avg3,0.743867075717333
t9t10,1592,avg3,0.136831683168339
t9t10,1592,avg4,0.953333333333376
t9t10,1592,avg4,0.304255935512316
t9t10,1592,avg5,1.09994818652851
t9t10,1592,avg5,0.442471047559422
t9t10,1593,avg1,0.63243350946442
t9t10,1593,avg2,1.04536563845136
t9t10,1593,avg2,0.417146100612001
t9t10,1593,avg3,0.827528354339677
t9t10,1593,avg3,0.212557855835826
t9t10,1593,avg4,0.776526333245272
t9t10,1593,avg4,0.0782569152090389
t9t10,1593,avg5,1.01792
t9t10,1593,avg5,0.418883041140759
t9t10,1594,avg1,1.04559548615808
t9t10,1594,avg1,0.412795475558681
t9t10,1594,avg2,0.486121975140605
t9t10,1594,avg3,0.578813960177683
t9t10,1594,avg4,0.768995263377576
t9t10,1594,avg4,0.133870733775353
t9t10,1594,avg5,0.790121279638612
t9t10,1594,avg5,0.162736257578075
t9t10,1595,avg1,1.02885810206305
t9t10,1595,avg1,0.391329003247591
t9t10,1595,avg2,0.643577038831381
t9t10,1595,avg3,0.693535338609706
t9t10,1595,avg3,0.0392307609982652
t9t10,1595,avg4,1.11466561825043
t9t10,1595,avg4,0.487165010560375
t9t10,1595,avg5,0.844458912838718
t9t10,1595,avg5,0.217391304347842
t9t10,1596,avg1,1.04925301442651
t9t10,1596,avg1,0.39772010005251
t9t10,1596,avg2,1.09087443444287
t9t10,1596,avg2,0.418114879258042
t9t10,1596,avg3,0.557048868934572
t9t10,1596,avg4,0.542359504776073
t9t10,1596,avg5,0.613869900334862
t9t10,1597,avg1,0.634845626514107
t9t10,1597,avg2,0.674352011141139
t9t10,1597,avg2,0.0326045499300562
t9t10,1597,avg3,0.645162915948106
t9t10,1597,avg4,0.875585448046024
t9t10,1597,avg4,0.241907596047469
t9t10,1597,avg5,0.868365740925185
t9t10,1597,avg5,0.53560632688928
t9t10,1598,avg1,1.08741153935756
t9t10,1598,avg1,0.430023345371808
t9t10,1598,avg2,0.838189174366988
t9t10,1598,avg2,0.201450431503389
t9t10,1598,avg3,0.660389610389643
t9t10,1598,avg3,0.0358220373602478
t9t10,1598,avg4,0.601046660987947
t9t10,1598,avg5,0.603207075418908
t9t10,1599,avg1,0.689139277455581
t9t10,1599,avg1,0.0415710380868859
t9t10,1599,avg2,0.922454469589155
t9t10,1599,avg2,0.295458816588081
t9t10,1599,avg3,0.920362630800525
t9t10,1599,avg3,0.268906900293132
t9t10,1599,avg4,0.662835820895538
t9t10,1599,avg4,0.0433464636369081
t9t10,1599,avg5,0.643725555811216
t9t10,159,avg1,0.661280615937301
t9t10,159,avg2,1.0487821067118
t9t10,159,avg2,0.433815661732865
t9t10,159,avg3,1.04237766181225
t9t10,159,avg3,0.425916809656229
t9t10,159,avg4,0.598219399805146
t9t10,159,avg5,1.00411297968958
t9t10,159,avg5,0.363007848283075
t9t10,15,avg1,0.846849864544197
t9t10,15,avg1,0.197009360701031
t9t10,15,avg2,0.812266356111962
t9t10,15,avg2,0.194503855300127
t9t10,15,avg3,0.873317535545027
t9t10,15,avg3,0.247564983205734
t9t10,15,avg4,1.09894910099592
t9t10,15,avg4,0.436683504648215
t9t10,15,avg5,1.07829519517765
t9t10,15,avg5,0.447264485383869
t9t10,1600,avg1,0.656221720080481
t9t10,1600,avg1,0.0305598213881808
t9t10,1600,avg2,0.931069833898903
t9t10,1600,avg2,0.281768531094372
t9t10,1600,avg3,0.695656140046054
t9t10,1600,avg3,0.0919279511986701
t9t10,1600,avg4,0.825890804151868
t9t10,1600,avg4,0.176354913111624
t9t10,1600,avg5,0.744164105357356
t9t10,1600,avg5,0.131090719188336
t9t10,1601,avg1,1.01939609995429
t9t10,1601,avg1,0.354484076939116
t9t10,1601,avg2,1.02053800441192
t9t10,1601,avg2,0.398436886065895
t9t10,1601,avg3,1.07501329764418
t9t10,1601,avg3,0.44465332135681
t9t10,1601,avg4,1.07965242495422
t9t10,1601,avg4,0.396203602225029
t9t10,1601,avg5,0.837744496571645
t9t10,1601,avg5,0.199269254136823
t9t10,1602,avg1,0.777160823136597
t9t10,1602,avg1,0.151755772100785
t9t10,1602,avg2,0.936864288015045
t9t10,1602,avg2,0.294682497354529
t9t10,1602,avg3,0.752438102668492
t9t10,1602,avg3,0.117574349260877
t9t10,1602,avg4,0.541026462195362
t9t10,1602,avg5,0.869974308645652
t9t10,1602,avg5,0.268524974374117
t9t10,1603,avg1,0.501489372399703
t9t10,1603,avg2,0.736779854771441
t9t10,1603,avg2,0.0628969613172785
t9t10,1603,avg3,0.633741564717667
t9t10,1603,avg4,0.825370617352434
t9t10,1603,avg4,0.194761915380752
t9t10,1603,avg5,1.0267250249386
t9t10,1603,avg5,0.375351934278228
t9t10,1604,avg1,0.91851079672378
t9t10,1604,avg1,0.298631057658326
t9t10,1604,avg2,0.94642293390001
t9t10,1604,avg2,0.313508039211456
t9t10,1604,avg3,0.508424010278475
t9t10,1604,avg4,1.08996533795494
t9t10,1604,avg4,0.445836324544956
t9t10,1604,avg5,0.80843373493974
t9t10,1604,avg5,0.221765536723154
t9t10,1605,avg1,1.08198270136933
t9t10,1605,avg1,0.451783962180031
t9t10,1605,avg2,0.711122127313388
t9t10,1605,avg2,0.0643136209150725
t9t10,1605,avg3,0.564405070584854
t9t10,1605,avg4,0.557844309921478
t9t10,1605,avg5,0.542350587857328
t9t10,1606,avg1,0.707226379607022
t9t10,1606,avg1,0.0926648190587684
t9t10,1606,avg2,0.822895948567975
t9t10,1606,avg2,0.208564146967035
t9t10,1606,avg3,0.592838140828547
t9t10,1606,avg4,0.983899897314956
t9t10,1606,avg4,0.346933947218787
t9t10,1606,avg5,0.692222222222227
t9t10,1606,avg5,0.0471449780163198
t9t10,1607,avg1,1.00467057056136
t9t10,1607,avg1,0.399206348284935
t9t10,1607,avg2,0.995033898488941
t9t10,1607,avg2,0.327872094213234
t9t10,1607,avg3,0.99623850158531
t9t10,1607,avg3,0.323775793388592
t9t10,1607,avg4,0.468002731666331
t9t10,1607,avg5,0.622666666666674
t9t10,1608,avg1,1.03468860164512
t9t10,1608,avg1,0.397529677632576
t9t10,1608,avg2,0.66005440241878
t9t10,1608,avg2,0.0412328712221495
t9t10,1608,avg3,1.03437575612742
t9t10,1608,avg3,0.443922154960745
t9t10,1608,avg4,0.58617337861881
